,RECHARGE_VALUE,RECHARGE_AVG,COUNT_HAS_RECHARGE,SOCIAL_NETWORK_MB,INSTAGRAM_MB,PERC_SOCIAL_NETWORK_MB,PERC_WHATSAPP_MB,PERC_INTERNET_MB,SOCIAL_NETWORK_MB_BY_SESSION,PERC_DAYS_SOCIAL_NETWORK_OTT,PERC_DAYS_MADE_CALLS_OTT,P1_SOCIAL_NETWORK_MB,P1_PERC_WHATSAPP_SESSIONS,P1_PERC_INTERNET_SESSIONS,P1_SOCIAL_NETWORK_MB_BY_SESSION,P2_MADE_CALLS,P2_MADE_CALLS_DURATION,P2_PERC_RECEIVED_CALLS_DURATION,P3_MADE_CALLS_DURATION,P3_SOCIAL_NETWORK_MB_BY_SESSION,P3_PERC_DAYS_MADE_CALLS_OTT,P4_INSTAGRAM_MB,P4_WHATSAPP_MB_BY_SESSION,P4_PERC_DAYS_MADE_CALLS_OTT,PERC_SOCIAL_NETWORK_SESSIONS_IN_P1,PERC_P1_INTERNET_MB_BY_TOTAL,PERC_RECEIVED_CALLS_DURATION_IN_P2,PERC_MADE_CALLS_IN_P2,PERC_P2_MADE_CALLS_BY_TOTAL,PERC_P2_MADE_CALLS_DURATION_BY_TOTAL,PERC_INSTAGRAM_MB_IN_P3,PERC_WHATSAPP_MB_IN_P4,PERC_RECEIVED_CALLS_DURATION_IN_P4,PERC_P4_WHATSAPP_SESSIONS_BY_TOTAL,PERC_P4_RECEIVED_CALLS_DURATION_BY_TOTAL,WEEKEND_HOLYDAY_INTERNET_MB,WEEKEND_HOLYDAY_WHATSAPP_MB_BY_SESSION,WEEKEND_HOLYDAY_P14_WHATSAPP_MB_BY_SESSION,DEVICE_CAPABILITY_2G,AGE
8416,70.0,23.33,1.0,2.41,0.0,11.77,6.38,81.85,0.02,97.87,10.64,0.0,16.28,18.6,0.0,2.0,3.0,25.0,19.0,0.0,4.0,0.0,0.0,9.09,24.0,4.0,3.0,11.0,2.0,3.0,0.0,0.0,31.0,5.0,9.0,1.2,0.0,0.0,1,49
8417,400.0,100.0,3.0,1627.74,0.0,66.94,13.57,19.48,1.29,100.0,93.1,25.78,24.59,24.49,0.1,441.0,1132.0,30.64,291.0,1.24,65.12,0.0,0.3,47.13,21.0,2.0,53.0,48.0,28.0,43.0,0.0,26.0,19.0,6.0,7.0,95.08,0.09,0.08,0,35
8418,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.67,16.67,0.0,0.0,23.0,41.03,8.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,59.0,0.0,0.0,37.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,0.0,1,31
8421,100.0,100.0,1.0,71.38,0.0,72.14,18.66,9.21,0.36,97.14,5.71,0.01,17.75,20.12,0.0,4.0,62.0,51.56,72.0,0.57,0.0,0.0,0.11,3.57,15.0,0.0,41.0,13.0,9.0,19.0,0.0,26.0,12.0,4.0,6.0,5.69,0.03,0.0,0,26
8423,,,,0.0,0.0,0.0,0.0,0.0,0.0,96.15,3.85,0.0,16.67,16.67,0.0,5.0,36.0,51.35,50.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,40.0,100.0,83.0,15.0,0.0,0.0,17.0,1.0,7.0,0.0,0.0,0.0,0,17
8424,900.0,300.0,3.0,1105.18,0.0,64.22,8.77,27.01,2.52,94.44,31.94,51.5,20.94,22.59,0.65,58.0,179.0,22.84,73.0,2.5,20.34,0.0,0.29,11.48,18.0,4.0,50.0,48.0,28.0,44.0,0.0,21.0,18.0,6.0,5.0,141.13,0.31,0.15,0,47
8425,500.0,50.0,3.0,3636.14,19.23,82.27,5.83,11.46,3.8,100.0,26.74,879.81,21.74,21.74,4.94,19.0,207.0,21.89,52.0,3.64,9.52,3.82,0.16,11.76,19.0,3.0,39.0,20.0,10.0,39.0,24.0,20.0,34.0,7.0,9.0,121.82,0.45,0.43,0,32
8426,340.0,68.0,3.0,327.86,0.0,47.23,20.04,32.36,1.2,85.51,84.06,74.88,19.58,21.16,1.87,257.0,345.0,22.82,131.0,0.82,56.14,0.0,0.27,51.92,15.0,1.0,36.0,33.0,23.0,31.0,0.0,12.0,36.0,5.0,9.0,17.21,0.09,0.05,0,33
8427,650.0,50.0,3.0,0.0,0.0,0.0,0.0,100.0,0.0,20.24,80.95,0.0,16.67,16.67,0.0,126.0,128.0,52.06,65.0,0.0,66.67,0.0,0.0,49.09,39.0,0.0,41.0,46.0,19.0,23.0,0.0,0.0,26.0,0.0,15.0,0.0,0.0,0.0,1,49
8428,500.0,50.0,3.0,4507.17,41.57,80.55,10.23,8.47,7.98,100.0,83.13,210.0,21.09,21.09,2.47,575.0,104.0,66.01,82.0,8.51,52.05,13.68,1.42,69.74,15.0,1.0,42.0,24.0,19.0,9.0,28.0,41.0,24.0,6.0,11.0,165.77,0.74,1.09,0,20
8429,350.0,87.5,3.0,392.37,0.0,62.25,0.0,37.75,0.87,100.0,4.6,8.12,14.5,24.45,0.08,3.0,14.0,33.33,11.0,0.99,2.35,0.0,0.0,1.19,23.0,6.0,44.0,20.0,12.0,30.0,0.0,0.0,31.0,3.0,11.0,39.56,0.0,0.0,1,20
8430,270.0,45.0,3.0,5.81,0.0,37.84,30.89,31.27,0.21,24.14,34.48,0.0,16.67,16.67,0.0,17.0,26.0,75.47,55.0,0.35,27.78,0.0,0.04,44.44,7.0,0.0,38.0,34.0,9.0,8.0,0.0,2.0,37.0,2.0,24.0,0.13,0.02,0.03,0,23
8431,720.0,65.45,3.0,3763.29,0.03,62.24,7.87,29.85,5.38,100.0,58.75,75.32,23.12,20.57,0.51,110.0,106.0,57.09,175.0,6.24,30.38,0.0,0.71,13.75,21.0,3.0,49.0,36.0,17.0,18.0,0.0,31.0,16.0,7.0,8.0,458.33,0.81,0.63,0,32
8432,210.0,30.0,3.0,6.98,0.1,23.6,2.32,73.76,0.06,63.46,5.77,1.98,19.57,16.85,0.06,4.0,16.0,48.39,70.0,0.09,2.7,0.02,0.0,3.33,26.0,10.0,23.0,57.0,7.0,8.0,20.0,16.0,31.0,5.0,11.0,4.48,0.01,0.0,0,45
8433,200.0,100.0,1.0,2770.89,0.0,90.45,4.06,5.49,23.89,93.33,80.0,26.12,23.53,23.53,2.18,41.0,22.0,51.11,12.0,25.86,66.67,0.0,0.8,7.14,10.0,0.0,43.0,39.0,19.0,15.0,0.0,19.0,20.0,6.0,8.0,55.53,1.51,0.28,0,23
8434,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,5.0,44.44,,,,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,6.0,0.0,0.0,43.0,0.0,4.0,0.0,0.0,0.0,1,29
8435,140.0,23.33,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,7.0,260.0,23.53,365.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,48.0,47.0,10.0,24.0,0.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,1,56
8436,500.0,71.43,3.0,0.11,0.0,0.0,66.53,33.46,0.0,100.0,80.46,0.01,25.21,26.49,0.0,232.0,306.0,29.66,112.0,0.0,45.88,0.0,0.99,18.82,25.0,5.0,49.0,47.0,28.0,40.0,0.0,14.0,22.0,7.0,7.0,191.3,0.82,0.26,0,33
8437,700.0,46.67,3.0,5945.91,0.2,76.05,14.07,9.87,6.37,100.0,71.76,1175.85,25.81,18.44,7.26,88.0,466.0,26.27,277.0,4.33,53.57,0.0,1.01,37.35,17.0,0.0,25.0,22.0,10.0,22.0,0.0,29.0,42.0,9.0,13.0,249.38,0.94,0.75,0,19
8438,100.0,20.0,2.0,30.92,0.0,4.29,86.29,9.42,0.25,100.0,8.33,0.0,23.08,15.38,0.0,13.0,2.0,33.33,0.0,0.44,0.0,0.0,5.9,3.57,15.0,0.0,17.0,87.0,45.0,4.0,0.0,47.0,67.0,6.0,7.0,16.83,0.63,0.85,0,16
8439,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,66.0,35.92,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,49.0,0.0,0.0,11.0,0.0,4.0,0.0,0.0,0.0,0,44
8440,290.0,26.36,3.0,285.39,0.0,53.12,25.04,20.22,0.73,85.71,31.17,36.52,24.87,18.25,0.51,44.0,152.0,37.7,137.0,0.45,18.64,0.0,0.23,16.67,18.0,2.0,39.0,40.0,12.0,24.0,0.0,24.0,14.0,7.0,5.0,46.14,0.13,0.06,0,25
8442,40.0,20.0,2.0,2.79,0.0,17.29,0.0,82.71,0.01,100.0,0.0,0.55,16.21,18.18,0.01,0.0,13.0,35.0,8.0,0.02,0.0,0.0,0.0,0.0,26.0,22.0,23.0,0.0,0.0,10.0,0.0,0.0,47.0,4.0,11.0,1.89,0.0,0.0,0,45
8443,450.0,75.0,3.0,62.05,0.0,18.33,25.42,56.25,0.24,91.43,12.86,12.48,20.48,21.69,0.69,32.0,76.0,36.13,97.0,0.36,2.7,0.0,0.33,0.0,7.0,1.0,46.0,55.0,30.0,22.0,0.0,26.0,20.0,6.0,6.0,37.96,0.2,0.21,0,48
8444,60.0,30.0,1.0,0.37,0.0,1.65,0.25,98.1,0.09,10.34,93.1,0.0,16.67,16.67,0.0,192.0,75.0,52.83,48.0,0.0,70.37,0.0,0.03,66.67,25.0,0.0,50.0,61.0,29.0,25.0,0.0,100.0,16.0,10.0,9.0,0.0,0.0,0.0,0,22
8446,480.0,30.0,3.0,49.86,1.11,9.18,67.86,22.69,0.23,71.21,59.09,0.16,18.42,22.37,0.01,128.0,110.0,52.17,335.0,0.42,45.83,0.02,1.01,45.71,6.0,0.0,33.0,25.0,17.0,9.0,36.0,11.0,32.0,4.0,10.0,4.8,2.52,0.06,0,18
8447,20.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0,53
8448,350.0,87.5,3.0,3089.39,0.0,79.61,0.0,20.39,6.66,86.21,70.11,215.46,13.55,20.97,2.8,126.0,113.0,59.21,59.0,5.87,47.95,0.0,0.0,28.95,17.0,0.0,57.0,39.0,19.0,23.0,0.0,100.0,11.0,4.0,6.0,0.0,0.0,0.0,0,35
8449,140.0,35.0,2.0,96.03,0.0,61.03,14.61,24.36,1.02,92.86,21.43,59.94,15.79,22.37,4.28,0.0,319.0,17.57,198.0,0.09,18.18,0.0,0.9,13.64,15.0,8.0,39.0,0.0,0.0,26.0,0.0,82.0,32.0,4.0,4.0,1.49,0.2,0.46,1,18
8450,280.0,40.0,2.0,739.48,3.16,49.8,9.87,40.05,1.46,100.0,51.32,57.08,20.93,23.68,0.58,355.0,700.0,23.25,517.0,1.24,40.0,0.44,0.22,45.83,19.0,3.0,35.0,26.0,21.0,25.0,14.0,24.0,43.0,7.0,9.0,250.1,0.45,0.22,0,20
8451,210.0,11.67,3.0,33.86,0.0,14.89,48.01,37.1,0.11,100.0,14.29,0.14,23.5,18.03,0.0,17.0,12.0,53.85,34.0,0.06,6.49,0.0,0.12,5.8,17.0,1.0,38.0,32.0,11.0,14.0,0.0,18.0,19.0,8.0,8.0,16.74,0.12,0.07,0,25
8452,,,,362.63,0.0,28.74,63.28,7.98,1.99,100.0,60.0,82.75,26.98,13.76,1.59,6.0,2.0,94.29,6.0,2.14,26.32,0.0,3.08,31.58,29.0,1.0,29.0,11.0,3.0,2.0,0.0,16.0,39.0,6.0,33.0,0.0,2.84,1.84,0,48
8453,410.0,82.0,3.0,0.13,0.0,11.79,15.82,72.39,0.01,3.45,86.21,0.0,0.0,0.0,0.0,321.0,112.0,48.39,125.0,0.01,71.74,0.0,0.01,58.06,0.0,0.0,43.0,58.0,32.0,21.0,0.0,12.0,17.0,4.0,8.0,0.0,0.0,0.0,0,52
8454,420.0,140.0,2.0,1522.38,0.61,52.79,2.64,44.55,3.48,93.98,51.81,458.27,19.97,22.57,3.95,690.0,1207.0,6.0,686.0,1.93,26.67,0.26,0.35,29.11,27.0,15.0,32.0,22.0,21.0,28.0,0.0,54.0,33.0,5.0,2.0,541.2,0.05,0.05,0,52
8455,,,,10.07,0.0,35.6,16.26,48.13,0.35,71.43,71.43,0.66,12.5,25.0,0.17,0.0,1.0,80.0,7.0,0.82,83.33,0.0,0.17,0.0,14.0,4.0,31.0,0.0,0.0,5.0,0.0,33.0,0.0,7.0,0.0,4.84,0.1,0.09,0,18
8456,500.0,71.43,3.0,3014.15,4.3,67.99,13.16,18.76,3.58,100.0,76.47,47.25,19.94,22.43,0.67,184.0,189.0,60.38,102.0,3.13,49.38,0.82,1.34,38.1,8.0,6.0,49.0,49.0,19.0,20.0,34.0,34.0,17.0,4.0,10.0,501.64,1.08,1.99,0,23
8457,500.0,50.0,3.0,2.66,0.01,0.94,2.46,96.6,0.01,72.29,69.88,0.07,19.44,22.22,0.0,258.0,192.0,14.67,272.0,0.01,29.09,0.01,0.02,65.22,10.0,2.0,26.0,17.0,15.0,15.0,0.0,31.0,46.0,9.0,5.0,62.64,0.03,0.02,0,44
8458,510.0,72.86,3.0,868.2,0.0,43.23,12.82,43.87,0.61,100.0,56.98,158.48,27.1,33.76,0.64,502.0,226.0,24.92,574.0,0.72,14.63,0.0,0.15,22.89,17.0,4.0,36.0,16.0,15.0,9.0,0.0,39.0,29.0,9.0,2.0,370.51,0.09,0.11,1,28
8459,400.0,100.0,3.0,3907.64,0.82,88.19,4.86,6.92,5.97,100.0,55.17,228.64,20.37,23.77,1.87,86.0,224.0,32.73,91.0,3.94,16.28,0.0,0.25,12.66,19.0,0.0,50.0,43.0,28.0,36.0,0.0,19.0,16.0,5.0,6.0,47.74,0.18,0.12,0,40
8460,500.0,83.33,3.0,76.6,49.75,5.23,3.41,87.97,0.29,83.75,71.25,16.38,13.62,30.52,0.41,157.0,163.0,38.26,119.0,0.43,45.9,0.15,0.46,26.92,15.0,7.0,53.0,56.0,31.0,32.0,27.0,53.0,12.0,4.0,4.0,456.32,0.35,0.0,0,18
8461,620.0,88.57,3.0,3942.59,0.87,71.48,6.06,22.43,5.62,100.0,82.76,159.5,18.03,32.64,1.39,405.0,256.0,43.98,85.0,4.13,51.22,0.12,0.61,20.24,16.0,2.0,62.0,59.0,34.0,36.0,86.0,34.0,8.0,5.0,4.0,287.01,0.52,0.66,0,49
8464,550.0,91.67,3.0,0.3,0.0,0.08,0.0,99.92,0.0,100.0,100.0,0.0,14.12,29.38,0.0,1085.0,460.0,19.72,519.0,0.0,82.76,0.0,0.0,79.31,25.0,17.0,41.0,35.0,27.0,30.0,0.0,0.0,16.0,3.0,3.0,158.32,0.0,0.0,0,42
8465,150.0,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,26.0,46.94,3.0,0.0,12.5,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,30.0,0.0,0.0,18.0,0.0,12.0,0.0,0.0,0.0,1,55
8466,400.0,100.0,3.0,267.73,0.51,34.82,14.05,51.07,0.42,100.0,60.92,9.79,21.69,27.07,0.13,358.0,125.0,23.31,157.0,0.49,27.71,0.51,0.05,15.0,12.0,3.0,35.0,48.0,39.0,27.0,0.0,9.0,21.0,6.0,5.0,110.03,0.31,0.03,0,24
8467,700.0,100.0,3.0,4778.95,0.03,64.75,15.53,19.72,4.83,100.0,72.41,975.68,23.32,19.44,5.58,107.0,147.0,53.33,82.0,3.04,34.88,0.03,1.4,34.48,18.0,2.0,47.0,32.0,17.0,22.0,0.0,26.0,20.0,6.0,11.0,387.25,1.1,0.93,0,32
8468,300.0,50.0,3.0,0.02,0.0,5.53,1.49,92.98,0.0,36.07,63.93,0.0,15.15,24.24,0.0,335.0,473.0,19.83,131.0,0.0,66.67,0.0,0.0,74.19,19.0,0.0,52.0,44.0,30.0,45.0,0.0,0.0,21.0,2.0,5.0,0.08,0.0,0.0,1,38
8469,560.0,26.67,3.0,386.88,0.0,47.41,24.34,28.24,0.49,100.0,20.0,29.88,21.23,22.72,0.22,17.0,70.0,33.33,219.0,0.93,12.2,0.0,0.24,9.21,17.0,8.0,27.0,18.0,12.0,12.0,0.0,25.0,22.0,6.0,5.0,47.57,0.18,0.14,0,25
8470,800.0,266.67,3.0,362.68,2.07,50.86,1.44,47.41,3.45,56.36,67.27,10.52,23.08,25.64,0.96,87.0,124.0,30.73,40.0,2.64,47.37,0.29,0.04,52.94,10.0,10.0,55.0,44.0,30.0,33.0,53.0,6.0,20.0,4.0,5.0,91.16,0.11,0.03,0,64
8471,450.0,90.0,3.0,3810.65,45.9,75.67,2.4,21.02,7.79,94.19,69.77,76.6,17.2,22.58,0.91,490.0,603.0,20.03,275.0,19.05,38.16,19.27,0.1,18.92,17.0,1.0,48.0,38.0,32.0,40.0,52.0,9.0,16.0,5.0,3.0,397.64,0.52,0.15,0,34
8472,170.0,34.0,3.0,1.73,0.17,0.31,23.99,75.67,0.01,98.85,20.69,0.0,20.88,26.37,0.0,47.0,46.0,37.84,36.0,0.02,7.32,0.0,0.28,8.22,5.0,0.0,44.0,52.0,35.0,27.0,100.0,30.0,20.0,7.0,8.0,43.81,0.01,0.01,0,62
8473,350.0,50.0,3.0,23.99,0.0,26.78,32.54,40.68,0.16,78.85,21.15,0.4,19.74,25.0,0.02,11.0,788.0,19.84,445.0,0.02,21.43,0.0,0.11,0.0,12.0,4.0,57.0,69.0,15.0,36.0,0.0,9.0,10.0,4.0,2.0,7.31,0.31,0.2,0,43
8474,50.0,50.0,1.0,14.46,0.0,56.88,36.08,7.05,3.62,11.11,27.78,0.0,0.0,0.0,0.0,3.0,77.0,31.25,64.0,0.0,37.5,0.0,4.18,33.33,0.0,0.0,32.0,8.0,5.0,17.0,0.0,91.0,34.0,11.0,8.0,0.0,0.0,0.0,0,20
8475,60.0,15.0,1.0,4.36,0.0,33.65,9.24,57.11,0.07,56.76,27.03,0.0,19.12,16.18,0.0,6.0,38.0,47.22,11.0,0.0,8.0,0.0,0.01,18.18,19.0,0.0,50.0,22.0,6.0,27.0,0.0,9.0,25.0,5.0,12.0,0.42,0.02,0.03,0,40
8476,140.0,35.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,34.0,51.0,49.5,7.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,48.0,45.0,23.0,28.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0,55
8477,1280.0,35.56,3.0,15562.12,8.22,90.6,0.83,8.51,20.37,100.0,41.38,1380.96,21.64,20.83,8.47,65.0,201.0,36.79,91.0,14.24,16.09,6.77,0.26,13.79,21.0,1.0,54.0,33.0,19.0,31.0,11.0,37.0,17.0,6.0,6.0,353.84,0.2,0.19,1,23
8478,120.0,20.0,3.0,0.02,0.0,0.08,34.07,65.85,0.0,60.0,12.0,0.0,25.0,25.0,0.0,0.0,18.0,57.14,69.0,0.0,11.76,0.0,0.01,20.0,17.0,11.0,31.0,0.0,0.0,9.0,0.0,1.0,19.0,3.0,8.0,0.97,0.2,0.01,0,54
8480,50.0,50.0,1.0,91.52,0.0,41.88,9.24,48.88,0.98,66.67,13.33,2.06,14.71,25.0,0.12,8.0,5.0,73.68,29.0,0.69,8.33,0.0,0.22,0.0,18.0,2.0,25.0,89.0,36.0,4.0,0.0,9.0,40.0,2.0,17.0,33.23,0.31,0.27,0,15
8481,850.0,42.5,3.0,1048.25,0.02,57.21,27.18,15.61,1.99,98.77,8.64,439.43,19.85,25.71,2.95,5.0,14.0,41.67,12.0,1.55,5.88,0.0,0.31,1.82,28.0,3.0,23.0,33.0,9.0,18.0,100.0,7.0,45.0,5.0,25.0,107.45,0.22,0.37,0,25
8484,50.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14.29,28.57,0.0,0.0,0.0,0.0,0.0,24.0,52.94,9.0,0.0,33.33,0.0,0.0,25.0,0.0,0.0,51.0,0.0,0.0,20.0,0.0,0.0,30.0,0.0,13.0,0.0,0.0,0.0,0,39
8485,,,,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,16.67,16.67,0.0,0.0,8.0,42.86,3.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,55.0,0.0,0.0,36.0,0.0,0.0,9.0,3.0,5.0,0.0,0.0,,0,22
8486,690.0,34.5,3.0,6218.9,12.21,87.4,3.11,9.31,5.24,100.0,11.49,504.87,22.98,22.45,2.82,61.0,42.0,50.0,44.0,4.51,4.62,8.12,0.14,2.38,15.0,2.0,33.0,78.0,39.0,15.0,5.0,23.0,36.0,8.0,16.0,125.94,0.27,0.17,0,22
8487,390.0,55.71,3.0,96.66,0.0,6.58,51.91,41.5,0.21,97.59,50.6,1.7,24.28,24.28,0.02,188.0,96.0,57.14,44.0,0.02,20.9,0.0,0.64,23.08,18.0,4.0,70.0,64.0,32.0,27.0,0.0,11.0,9.0,5.0,4.0,120.52,1.5,0.48,0,40
8488,180.0,18.0,3.0,147.84,0.0,59.81,11.51,28.68,0.55,90.54,29.73,28.67,21.75,18.64,0.49,106.0,636.0,17.08,194.0,0.8,15.25,0.0,0.13,18.75,21.0,1.0,57.0,34.0,25.0,58.0,0.0,55.0,14.0,7.0,3.0,25.65,0.12,0.19,0,27
8489,400.0,100.0,3.0,59.93,0.03,6.93,52.39,40.67,0.17,90.7,89.53,0.55,19.19,25.25,0.03,449.0,512.0,44.47,304.0,0.14,61.25,0.03,0.46,48.21,5.0,5.0,57.0,62.0,30.0,31.0,0.0,8.0,11.0,5.0,5.0,69.55,0.82,0.27,0,53
8490,180.0,36.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,52.78,0.0,0.0,0.0,0.0,27.0,57.0,52.1,21.0,0.0,54.55,0.0,0.0,44.44,0.0,0.0,39.0,59.0,23.0,17.0,0.0,0.0,43.0,8.0,21.0,0.0,0.0,0.0,0,59
8492,370.0,46.25,3.0,1590.47,0.0,62.61,12.17,25.02,5.64,89.55,31.34,150.25,20.0,21.0,6.53,41.0,47.0,45.98,41.0,5.53,16.0,0.0,0.6,19.57,8.0,3.0,34.0,19.0,13.0,11.0,0.0,16.0,31.0,7.0,9.0,323.91,0.46,0.38,0,15
8493,500.0,62.5,3.0,109.66,0.0,17.53,2.07,80.4,0.43,100.0,42.86,0.0,23.01,27.43,0.0,182.0,28.0,45.1,25.0,0.0,14.49,0.0,0.04,26.23,22.0,16.0,49.0,60.0,47.0,18.0,0.0,28.0,26.0,5.0,8.0,100.08,0.03,0.04,0,20
8494,250.0,125.0,2.0,1709.74,512.8,52.33,16.13,15.81,4.09,97.65,16.47,254.09,18.3,20.26,2.82,2.0,276.0,22.69,507.0,3.28,4.41,46.55,0.9,18.97,22.0,2.0,30.0,0.0,0.0,11.0,44.0,15.0,38.0,4.0,4.0,90.45,1.48,1.66,0,16
8495,510.0,42.5,3.0,1705.51,0.0,60.93,21.76,17.31,1.55,90.7,72.09,105.24,24.63,22.2,0.84,710.0,315.0,28.89,169.0,1.74,46.99,0.0,0.51,47.56,11.0,1.0,38.0,58.0,37.0,30.0,0.0,24.0,28.0,7.0,9.0,123.12,0.98,0.83,0,23
8496,330.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.57,0.0,0.0,0.0,0.0,74.0,261.0,30.03,176.0,0.0,57.14,0.0,0.0,64.71,0.0,0.0,42.0,28.0,14.0,27.0,0.0,0.0,25.0,0.0,7.0,0.0,0.0,0.0,1,22
8497,330.0,30.0,3.0,202.38,0.0,80.99,0.32,18.7,1.11,75.0,70.31,23.34,16.67,21.33,0.78,526.0,666.0,20.05,448.0,1.95,66.67,0.0,0.02,61.22,16.0,1.0,40.0,47.0,33.0,29.0,0.0,89.0,28.0,4.0,5.0,7.28,0.0,0.0,0,52
8499,170.0,42.5,3.0,68.42,0.0,51.34,14.98,33.69,0.55,56.82,31.82,1.04,19.44,20.37,0.05,9.0,60.0,37.5,52.0,0.58,25.0,0.0,0.29,29.63,16.0,1.0,26.0,11.0,5.0,20.0,0.0,52.0,35.0,6.0,16.0,18.68,0.17,0.16,0,18
8502,410.0,45.56,3.0,214.07,0.02,62.31,10.29,27.4,0.76,96.23,35.85,35.65,21.48,22.66,0.6,11.0,8.0,50.0,189.0,0.83,18.18,0.02,0.3,32.43,21.0,3.0,5.0,6.0,5.0,1.0,0.0,67.0,57.0,7.0,6.0,53.63,0.26,0.42,0,24
8503,400.0,50.0,2.0,1814.27,0.06,69.73,1.27,29.0,4.8,100.0,50.91,110.29,20.99,21.76,1.72,22.0,23.0,54.0,9.0,5.3,30.43,0.0,0.15,25.53,17.0,4.0,29.0,31.0,9.0,16.0,33.0,50.0,37.0,7.0,24.0,166.06,0.16,0.21,0,17
8504,570.0,40.71,3.0,5752.96,0.0,70.82,26.29,2.89,10.22,98.72,55.13,736.96,24.61,15.18,5.46,64.0,65.0,40.37,81.0,7.02,18.92,0.0,5.06,41.33,24.0,0.0,21.0,13.0,8.0,13.0,0.0,39.0,43.0,7.0,19.0,7.03,3.69,4.15,0,35
8505,30.0,30.0,1.0,138.19,0.0,64.41,3.29,32.3,1.18,85.29,29.41,0.36,18.75,21.88,0.03,8.0,403.0,18.75,148.0,1.16,29.17,0.0,0.05,9.52,9.0,0.0,47.0,42.0,12.0,50.0,0.0,19.0,18.0,5.0,4.0,29.53,0.08,0.0,0,30
8506,350.0,87.5,2.0,2494.67,0.01,92.12,1.7,6.18,14.34,72.0,84.0,0.0,0.0,0.0,0.0,379.0,138.0,60.12,100.0,10.43,60.34,0.0,0.16,39.02,0.0,0.0,58.0,45.0,30.0,21.0,100.0,21.0,9.0,7.0,5.0,27.98,0.18,0.06,0,43
8507,950.0,95.0,3.0,6140.28,0.0,83.18,2.52,14.3,8.8,100.0,64.37,310.32,22.57,21.72,1.93,152.0,157.0,53.27,196.0,8.55,28.05,0.0,0.46,25.29,23.0,2.0,38.0,43.0,21.0,13.0,0.0,45.0,32.0,6.0,13.0,548.22,0.17,0.26,0,27
8508,670.0,39.41,3.0,2818.12,6.58,77.9,14.63,7.28,2.83,98.82,7.06,409.35,29.63,12.85,3.36,1.0,18.0,66.04,30.0,2.43,2.78,4.49,1.08,4.41,12.0,1.0,23.0,9.0,2.0,7.0,30.0,38.0,42.0,5.0,25.0,104.78,1.79,2.36,0,50
8510,150.0,50.0,1.0,688.71,29.62,46.78,43.05,8.16,3.41,84.38,40.63,4.91,23.29,21.0,0.1,56.0,97.0,48.13,120.0,3.47,21.43,29.53,4.89,15.38,25.0,0.0,53.0,53.0,25.0,22.0,0.0,39.0,12.0,6.0,5.0,7.71,2.36,1.24,0,36
8511,400.0,200.0,2.0,1687.97,0.0,82.52,1.82,15.66,5.27,94.52,41.1,18.65,20.37,22.22,0.81,97.0,108.0,30.77,160.0,8.22,30.51,0.0,0.03,6.0,7.0,0.0,30.0,38.0,28.0,21.0,0.0,7.0,25.0,6.0,8.0,200.83,0.19,0.04,0,30
8512,320.0,80.0,3.0,1858.56,5.77,39.38,48.57,11.92,2.73,98.78,76.83,241.01,26.73,25.05,2.25,97.0,143.0,31.25,7.0,2.62,39.47,0.17,2.88,53.13,16.0,2.0,45.0,16.0,10.0,23.0,5.0,20.0,23.0,5.0,5.0,94.87,2.33,1.58,0,15
8513,110.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.33,0.0,0.0,0.0,0.0,21.0,76.0,30.28,24.0,0.0,22.22,0.0,0.0,44.44,0.0,0.0,32.0,48.0,21.0,32.0,0.0,0.0,26.0,0.0,11.0,0.0,0.0,0.0,1,55
